Currency,Date,"Exchange Rate"
AED,2021-10-04,54.4873
AED,2021-10-01,54.6386
AED,2021-09-30,54.4453
AED,2021-09-29,54.4453
AED,2021-09-28,54.4583
AED,2021-09-27,54.4492
AED,2021-09-24,54.5197
AED,2021-09-23,54.4220
AED,2021-09-22,54.3488
AED,2021-09-21,54.4309
AED,2021-09-17,54.4492
AED,2021-09-16,54.4509
AED,2021-09-15,54.4492
AED,2021-09-14,54.4492
AED,2021-09-13,54.4492
AED,2021-09-10,54.4492
AED,2021-09-09,54.4441
AED,2021-09-08,54.4356
AED,2021-09-07,56.4490
AED,2021-09-06,56.4497
AED,2021-09-03,56.4490
AED,2021-09-02,57.1716
AED,2021-09-01,57.1716
AED,2021-08-31,57.1716
AED,2021-08-30,55.1615
AED,2021-08-27,54.4492
AED,2021-08-26,54.4356
AED,2021-08-25,54.4220
AED,2021-08-24,54.4220
AED,2021-08-23,54.4220
AED,2021-08-20,54.4220
AED,2021-08-19,54.4220
AED,2021-08-18,54.4220
AED,2021-08-17,54.4279
AED,2021-08-16,54.4437
AED,2021-08-13,54.4263
AED,2021-08-12,54.4263
AED,2021-08-11,54.4263
AED,2021-08-10,54.4220
AED,2021-08-09,54.4240
AED,2021-08-06,54.4220
AED,2021-08-05,54.4220
AED,2021-08-04,54.4220
AED,2021-08-03,54.4220
AED,2021-08-02,54.4220
AED,2021-07-30,54.4220
AED,2021-07-29,54.4229
AED,2021-07-28,54.4220
AED,2021-07-27,54.4240
AED,2021-07-26,54.4309
AED,2021-07-22,54.4220
AED,2021-07-20,54.4232
AED,2021-07-19,54.4204
AED,2021-07-16,54.4220
AED,2021-07-15,54.4219
AED,2021-07-14,54.4220
AED,2021-07-13,54.4220
AED,2021-07-12,54.4235
AED,2021-07-09,54.4220
AED,2021-07-08,54.4220
AED,2021-07-07,54.4220
AED,2021-07-06,54.4220
AED,2021-07-05,54.4241
AED,2021-07-02,54.5913
AED,2021-07-01,54.6615
AED,2021-06-30,54.7590
AED,2021-06-29,54.4221
AED,2021-06-28,54.4193
AED,2021-06-25,54.4128
AED,2021-06-23,54.4203
AED,2021-06-22,54.4242
AED,2021-06-21,54.4150
AED,2021-06-18,54.4019
AED,2021-06-17,54.4122
AED,2021-06-16,54.3740
AED,2021-06-15,54.3131
AED,2021-06-14,54.4190
AED,2021-06-11,54.3841
AED,2021-06-10,54.3610
AED,2021-06-09,54.4023
AED,2021-06-08,54.3661
AED,2021-06-07,54.3635
AED,2021-06-04,54.3635
AED,2021-06-03,54.3224
AED,2021-06-02,54.3131
AED,2021-06-01,54.3182
AED,2021-05-31,54.3131
AED,2021-05-28,54.3303
AED,2021-05-25,54.3146
AED,2021-05-24,54.3585
AED,2021-05-21,54.4220
AED,2021-05-20,54.3573
AED,2021-05-19,54.3598
AED,2021-05-18,54.3913
AED,2021-05-17,54.3131
AED,2021-05-13,54.3131
AED,2021-05-12,54.3320
AED,2021-05-11,54.3353
AED,2021-05-10,54.3147
AED,2021-05-07,54.3173
AED,2021-05-06,54.3372
AED,2021-05-05,54.3368
AED,2021-05-04,54.3652
AED,2021-05-03,54.2389
AED,2021-04-30,54.3250
AED,2021-04-29,54.3811
AED,2021-04-28,53.7686
AED,2021-04-27,53.7686
AED,2021-04-23,52.2540
AED,2021-04-22,52.2712
AED,2021-04-21,52.2388
AED,2021-04-20,52.2636
AED,2021-04-19,52.9378
AED,2021-04-16,54.4314
AED,2021-04-15,54.4492
AED,2021-04-12,54.4247
AED,2021-04-09,54.4150
AED,2021-04-08,54.4542
AED,2021-04-07,54.1783
AED,2021-04-06,54.3811
AED,2021-04-05,54.2790
AED,2021-04-01,54.2355
AED,2021-03-31,54.1872
AED,2021-03-30,54.2954
AED,2021-03-29,53.9511
AED,2021-03-26,54.0288
AED,2021-03-25,53.9047
AED,2021-03-24,54.1641
AED,2021-03-23,53.8419
AED,2021-03-22,53.7595
AED,2021-03-19,54.2532
AED,2021-03-18,53.7550
AED,2021-03-17,54.0393
AED,2021-03-16,53.5712
AED,2021-03-15,53.3706
AED,2021-03-12,53.5054
AED,2021-03-10,53.3576
AED,2021-03-09,53.2241
AED,2021-03-08,53.2241
AED,2021-03-05,53.1869
AED,2021-03-04,53.1612
AED,2021-03-03,53.2591
AED,2021-03-02,52.9518
AED,2021-03-01,52.8198
AED,2021-02-25,52.8189
AED,2021-02-24,52.8309
AED,2021-02-23,52.8736
AED,2021-02-22,53.0405
AED,2021-02-19,53.0471
AED,2021-02-18,53.0471
AED,2021-02-17,53.0765
AED,2021-02-16,52.8080
AED,2021-02-15,52.8080
AED,2021-02-12,52.9859
AED,2021-02-11,52.9518
AED,2021-02-10,52.8998
AED,2021-02-09,52.9132
AED,2021-02-08,52.7441
AED,2021-02-05,52.9278
AED,2021-02-03,52.8159
AED,2021-02-02,52.4252
AED,2021-02-01,51.9942
AED,2021-01-29,52.9232
AED,2021-01-27,53.3229
AED,2021-01-26,53.4015
AED,2021-01-25,53.5785
AED,2021-01-22,53.4759
AED,2021-01-21,53.0330
AED,2021-01-20,53.0330
AED,2021-01-19,52.7193
AED,2021-01-18,52.4740
AED,2021-01-15,52.0090
AED,2021-01-13,50.9083
AED,2021-01-12,50.9100
AED,2021-01-11,51.0529
AED,2021-01-08,50.5016
AED,2021-01-07,50.3655
AED,2021-01-06,50.3655
AED,2021-01-05,50.3655
AED,2021-01-04,50.4404
AED,2021-01-01,50.4718
AED,2020-12-31,50.7489
AED,2020-12-30,51.1732
AED,2020-12-28,51.8042
AED,2020-12-24,51.7863
AED,2020-12-23,51.5318
AED,2020-12-22,51.1006
AED,2020-12-21,51.1441
AED,2020-12-18,51.1490
AED,2020-12-17,51.2009
AED,2020-12-16,51.1517
AED,2020-12-15,50.8371
AED,2020-12-14,50.6432
AED,2020-12-11,50.6129
AED,2020-12-10,50.6168
AED,2020-12-09,50.6838
AED,2020-12-08,50.7017
AED,2020-12-07,50.4954
AED,2020-12-04,50.7815
AED,2020-12-03,50.8763
AED,2020-12-02,50.5288
AED,2020-12-01,50.5833
AED,2020-11-30,50.3546
AED,2020-11-27,50.4252
AED,2020-11-26,50.5035
AED,2020-11-25,50.4744
AED,2020-11-24,50.4974
AED,2020-11-23,50.3975
AED,2020-11-20,50.2676
AED,2020-11-19,50.3470
AED,2020-11-18,50.3383
AED,2020-11-17,50.3682
AED,2020-11-16,50.2595
AED,2020-11-13,50.2576
AED,2020-11-12,50.2562
AED,2020-11-11,50.2343
AED,2020-11-10,50.2597
AED,2020-11-09,50.2202
AED,2020-11-06,50.2122
AED,2020-11-05,50.1982
AED,2020-11-04,50.2106
AED,2020-11-03,50.2091
AED,2020-11-02,50.1732
AED,2020-10-29,50.1686
AED,2020-10-28,50.1745
AED,2020-10-27,50.1835
AED,2020-10-26,50.2402
AED,2020-10-23,50.1752
AED,2020-10-22,50.1889
AED,2020-10-21,50.2075
AED,2020-10-20,50.1782
AED,2020-10-19,50.1804
AED,2020-10-16,50.2822
AED,2020-10-15,50.2577
AED,2020-10-14,50.1673
AED,2020-10-13,50.1455
AED,2020-10-12,50.1452
AED,2020-10-09,50.1454
AED,2020-10-08,50.2218
AED,2020-10-07,50.2873
AED,2020-10-06,50.3010
AED,2020-10-05,50.2477
AED,2020-10-02,50.3510
AED,2020-09-30,50.5077
AED,2020-09-29,50.4408
AED,2020-09-28,50.4218
AED,2020-09-25,50.3703
AED,2020-09-24,50.3916
AED,2020-09-23,50.4692
AED,2020-09-22,50.5108
AED,2020-09-21,50.4726
AED,2020-09-18,50.3552
AED,2020-09-17,50.3352
AED,2020-09-16,50.2051
AED,2020-09-15,50.1501
AED,2020-09-14,50.2426
AED,2020-09-11,50.2936
AED,2020-09-10,50.1894
AED,2020-09-09,50.2010
AED,2020-09-08,50.3060
AED,2020-09-07,50.4233
AED,2020-09-04,50.4286
AED,2020-09-03,50.4795
AED,2020-09-02,50.6651
AED,2020-08-31,50.6807
AED,2020-08-28,50.7059
AED,2020-08-27,50.7263
AED,2020-08-26,50.6712
AED,2020-08-25,50.2904
AED,2020-08-24,50.1263
AED,2020-08-21,50.6552
AED,2020-08-20,50.4399
AED,2020-08-19,50.1146
AED,2020-08-18,49.9041
AED,2020-08-17,49.7708
AED,2020-08-14,49.7244
AED,2020-08-13,49.9466
AED,2020-08-12,50.1687
AED,2020-08-11,50.3145
AED,2020-08-10,50.4552
AED,2020-08-07,50.4862
AED,2020-08-06,50.5023
AED,2020-08-05,50.5161
AED,2020-08-04,50.5326
AED,2020-07-31,50.5498
AED,2020-07-30,50.5622
AED,2020-07-29,50.5720
AED,2020-07-28,50.5724
AED,2020-07-27,50.5774
AED,2020-07-24,50.5695
AED,2020-07-23,50.5808
AED,2020-07-22,50.5768
AED,2020-07-21,50.5690
AED,2020-07-20,50.5776
AED,2020-07-17,50.5845
AED,2020-07-16,50.5856
AED,2020-07-15,50.5937
AED,2020-07-14,50.6135
AED,2020-07-13,50.6014
AED,2020-07-10,50.5599
AED,2020-07-09,50.5909
AED,2020-07-08,50.5959
AED,2020-07-07,50.6020
AED,2020-07-06,50.6293
AED,2020-07-03,50.6626
AED,2020-07-02,50.7053
AED,2020-07-01,50.6940
AED,2020-06-30,50.7001
AED,2020-06-29,50.6698
AED,2020-06-26,50.7575
AED,2020-06-25,50.7995
AED,2020-06-24,50.8200
AED,2020-06-23,50.8040
AED,2020-06-22,50.8003
AED,2020-06-19,50.7919
AED,2020-06-18,50.8033
AED,2020-06-17,50.6253
AED,2020-06-16,50.5448
AED,2020-06-15,50.4145
AED,2020-06-12,50.4111
AED,2020-06-11,50.3956
AED,2020-06-10,50.3888
AED,2020-06-09,50.3849
AED,2020-06-08,50.4964
AED,2020-06-04,50.5816
AED,2020-06-03,50.6004
AED,2020-06-02,50.6687
AED,2020-06-01,50.6774
AED,2020-05-29,50.7157
AED,2020-05-28,50.6691
AED,2020-05-27,50.6598
AED,2020-05-26,50.5548
AED,2020-05-22,50.8844
AED,2020-05-21,50.9883
AED,2020-05-20,51.0780
AED,2020-05-19,51.0706
AED,2020-05-18,51.1786
AED,2020-05-15,51.1887
AED,2020-05-14,51.2368
AED,2020-05-13,51.2997
AED,2020-05-12,51.2115
AED,2020-05-11,51.2769
AED,2020-05-06,51.4421
AED,2020-05-05,51.7616
AED,2020-05-04,52.2628
AED,2020-04-30,52.5040
AED,2020-04-29,52.4799
AED,2020-04-28,52.4088
AED,2020-04-27,52.2712
AED,2020-04-24,52.2712
AED,2020-04-23,52.4672
AED,2020-04-22,52.4593
AED,2020-04-21,53.0460
AED,2020-04-20,52.1959
AED,2020-04-17,52.4557
AED,2020-04-16,52.1873
AED,2020-04-15,52.5262
AED,2020-04-09,54.3823
AED,2020-04-08,54.0195
AED,2020-04-06,53.0341
AED,2020-04-03,51.9990
AED,2020-04-02,51.7267
AED,2020-04-01,51.7693
AED,2020-03-31,51.3520
AED,2020-03-30,51.8628
AED,2020-03-27,51.5225
AED,2020-03-26,51.5239
AED,2020-03-25,51.5225
AED,2020-03-24,50.9100
AED,2020-03-23,50.9100
AED,2020-03-20,50.8932
AED,2020-03-19,50.3464
AED,2020-03-18,50.3887
AED,2020-03-17,50.0107
AED,2020-03-13,49.7721
AED,2020-03-12,49.6671
AED,2020-03-11,49.6711
AED,2020-03-10,49.5028
AED,2020-03-06,49.5276
AED,2020-03-05,49.5582
AED,2020-03-04,49.5783
AED,2020-03-03,49.5711
AED,2020-03-02,49.5286
AED,2020-02-28,49.4962
AED,2020-02-27,49.4635
AED,2020-02-26,49.4795
AED,2020-02-25,49.4887
AED,2020-02-24,49.5058
AED,2020-02-20,49.5209
AED,2020-02-19,49.4453
AED,2020-02-18,49.4217
AED,2020-02-17,49.4060
AED,2020-02-14,49.4010
AED,2020-02-13,49.3985
AED,2020-02-12,49.3919
AED,2020-02-11,49.3920
AED,2020-02-10,49.3775
AED,2020-02-07,49.3693
AED,2020-02-06,49.3847
AED,2020-02-05,49.4067
AED,2020-02-03,49.3859
AED,2020-01-31,49.4360
AED,2020-01-30,49.4122
AED,2020-01-29,49.4221
AED,2020-01-28,49.4201
AED,2020-01-27,49.3970
AED,2020-01-24,49.3897
AED,2020-01-23,49.4050
AED,2020-01-22,49.3675
AED,2020-01-21,49.3686
AED,2020-01-20,49.3608
AED,2020-01-17,49.3803
AED,2020-01-16,49.4202
AED,2020-01-14,49.3585
AED,2020-01-13,49.3869
AED,2020-01-09,49.3913
AED,2020-01-08,49.3610
AED,2020-01-07,49.3996
AED,2020-01-06,49.3636
AED,2020-01-03,49.3769
AED,2020-01-02,49.2841
AED,2020-01-01,49.4129
AED,2019-12-31,49.4491
AED,2019-12-30,49.3744
AED,2019-12-27,49.3775
AED,2019-12-26,49.3850
AED,2019-12-24,49.3565
AED,2019-12-23,49.3801
AED,2019-12-20,49.3662
AED,2019-12-19,49.3292
AED,2019-12-18,49.3080
AED,2019-12-17,49.3526
AED,2019-12-16,49.2945
AED,2019-12-13,49.2393
AED,2019-12-12,49.3286
AED,2019-12-10,49.3455
AED,2019-12-09,49.3917
AED,2019-12-06,49.3537
AED,2019-12-05,49.3635
AED,2019-12-04,49.4037
AED,2019-12-03,49.2695
AED,2019-12-02,49.2460
AED,2019-11-29,49.1220
AED,2019-11-28,49.2768
AED,2019-11-27,49.3270
AED,2019-11-26,49.1379
AED,2019-11-25,48.9967
AED,2019-11-22,48.8593
AED,2019-11-21,48.7719
AED,2019-11-20,48.8054
AED,2019-11-19,48.9796
AED,2019-11-18,49.0622
AED,2019-11-15,49.0736
AED,2019-11-14,49.0582
AED,2019-11-13,49.1944
AED,2019-11-08,49.2515
AED,2019-11-07,49.1545
AED,2019-11-06,49.0067
AED,2019-11-05,49.2107
AED,2019-11-04,49.3586
AED,2019-11-01,49.3718
AED,2019-10-31,49.4402
AED,2019-10-30,49.4334
AED,2019-10-29,49.4044
AED,2019-10-28,49.3659
AED,2019-10-25,49.3309
AED,2019-10-24,49.4112
AED,2019-10-23,49.4474
AED,2019-10-22,49.4975
AED,2019-10-21,49.5431
AED,2019-10-18,49.5562
AED,2019-10-17,49.5146
AED,2019-10-16,49.4826
AED,2019-10-15,49.2076
AED,2019-10-14,49.1888
AED,2019-10-11,49.1756
AED,2019-10-10,49.1277
AED,2019-10-09,49.1762
AED,2019-10-08,49.2937
AED,2019-10-07,49.4009
AED,2019-10-04,49.4533
AED,2019-10-03,49.5811
AED,2019-10-02,49.6378
AED,2019-10-01,49.5352
AED,2019-09-30,49.5289
AED,2019-09-27,49.4809
AED,2019-09-26,49.4069
AED,2019-09-25,49.3953
AED,2019-09-24,49.3527
AED,2019-09-23,49.3036
AED,2019-09-20,49.2723
AED,2019-09-19,49.2245
AED,2019-09-18,49.1749
AED,2019-09-17,49.1344
AED,2019-09-16,49.0986
AED,2019-09-12,49.1007
AED,2019-09-11,49.1126
AED,2019-09-10,49.1587
AED,2019-09-09,49.2358
AED,2019-09-06,49.1842
AED,2019-09-05,49.1512
AED,2019-09-04,49.0622
AED,2019-09-03,48.9184
AED,2019-09-02,49.0089
AED,2019-08-30,49.2014
AED,2019-08-29,49.0238
AED,2019-08-28,48.9178
AED,2019-08-27,48.9578
AED,2019-08-26,48.9982
AED,2019-08-23,48.8591
AED,2019-08-22,48.5643
AED,2019-08-21,48.3917
AED,2019-08-20,48.2868
AED,2019-08-19,48.1903
AED,2019-08-16,48.2019
AED,2019-08-15,48.1611
AED,2019-08-13,48.1459
AED,2019-08-09,48.2725
AED,2019-08-08,48.3439
AED,2019-08-07,48.2688
AED,2019-08-06,48.1383
AED,2019-08-05,48.0771
AED,2019-08-02,48.0270
AED,2019-08-01,48.0096
AED,2019-07-31,47.9812
AED,2019-07-30,47.9659
AED,2019-07-29,47.9622
AED,2019-07-26,47.9594
AED,2019-07-25,47.9610
AED,2019-07-24,47.9380
AED,2019-07-23,47.8785
AED,2019-07-22,47.8672
AED,2019-07-19,47.8286
AED,2019-07-18,47.8308
AED,2019-07-17,47.8082
AED,2019-07-15,47.7819
AED,2019-07-12,47.7689
AED,2019-07-11,47.7847
AED,2019-07-10,47.8916
AED,2019-07-09,47.9613
AED,2019-07-08,47.9601
AED,2019-07-05,47.9367
AED,2019-07-04,47.9415
AED,2019-07-03,48.0091
AED,2019-07-02,48.0050
AED,2019-07-01,48.0581
AED,2019-06-28,48.0629
AED,2019-06-27,48.0725
AED,2019-06-26,48.0277
AED,2019-06-25,48.1009
AED,2019-06-24,48.1269
AED,2019-06-21,48.1015
AED,2019-06-20,48.1235
AED,2019-06-19,48.1395
AED,2019-06-18,48.1548
AED,2019-06-17,48.1171
AED,2019-06-14,48.0807
AED,2019-06-13,48.0508
AED,2019-06-12,48.0382
AED,2019-06-11,48.0457
AED,2019-06-10,48.0325
AED,2019-06-07,48.0271
AED,2019-06-06,48.0299
AED,2019-06-04,48.0557
AED,2019-06-03,48.0484
AED,2019-05-31,48.0277
AED,2019-05-30,47.9787
AED,2019-05-29,48.0023
AED,2019-05-28,47.9488
AED,2019-05-27,48.0482
AED,2019-05-24,48.1016
AED,2019-05-23,48.0955
AED,2019-05-22,47.9653
AED,2019-05-21,47.8851
AED,2019-05-17,47.9913
AED,2019-05-16,48.0282
AED,2019-05-15,48.1321
AED,2019-05-14,48.0612
AED,2019-05-13,47.9601
AED,2019-05-10,47.7870
AED,2019-05-09,47.9433
AED,2019-05-08,48.2475
AED,2019-05-07,48.3563
AED,2019-05-06,48.1709
AED,2019-05-03,48.1335
AED,2019-05-02,47.8984
AED,2019-04-30,47.7692
AED,2019-04-29,47.7084
AED,2019-04-26,47.6472
AED,2019-04-25,47.5738
AED,2019-04-24,47.5314
AED,2019-04-23,47.5778
AED,2019-04-22,47.4888
AED,2019-04-18,47.5521
AED,2019-04-17,47.5471
AED,2019-04-16,47.5383
AED,2019-04-12,47.5518
AED,2019-04-11,47.5656
AED,2019-04-10,47.5690
AED,2019-04-09,47.5670
AED,2019-04-08,47.6006
AED,2019-04-05,47.5727
AED,2019-04-04,47.5399
AED,2019-04-03,47.5078
AED,2019-04-02,47.5755
AED,2019-04-01,47.7941
AED,2019-03-29,47.9507
AED,2019-03-28,48.0310
AED,2019-03-27,48.4117
AED,2019-03-26,48.5022
AED,2019-03-25,48.4861
AED,2019-03-22,48.4943
AED,2019-03-21,48.5857
AED,2019-03-19,48.5708
AED,2019-03-18,48.6636
AED,2019-03-15,48.6993
AED,2019-03-14,48.7131
AED,2019-03-13,48.6691
AED,2019-03-12,48.5985
AED,2019-03-11,48.5631
AED,2019-03-08,48.5825
AED,2019-03-07,48.5962
AED,2019-03-06,48.8913
AED,2019-03-05,48.9173
AED,2019-03-01,49.0321
AED,2019-02-28,48.9496
AED,2019-02-27,48.9611
AED,2019-02-26,48.9258
AED,2019-02-25,48.8632
AED,2019-02-22,48.8840
AED,2019-02-21,48.8965
AED,2019-02-20,48.9168
AED,2019-02-18,48.6509
AED,2019-02-15,48.6318
AED,2019-02-14,48.6014
AED,2019-02-13,48.5200
AED,2019-02-12,48.4002
AED,2019-02-11,48.4453
AED,2019-02-08,48.3442
AED,2019-02-07,48.4722
AED,2019-02-06,48.4119
AED,2019-02-05,48.3372
AED,2019-02-01,48.6560
AED,2019-01-31,48.9722
AED,2019-01-30,49.4197
AED,2019-01-29,49.4472
AED,2019-01-28,49.4470
AED,2019-01-25,49.5212
AED,2019-01-24,49.6204
AED,2019-01-23,49.5079
AED,2019-01-22,49.4809
AED,2019-01-21,49.4788
AED,2019-01-18,49.6337
AED,2019-01-17,49.6536
AED,2019-01-16,49.6088
AED,2019-01-14,49.4986
AED,2019-01-11,49.6282
AED,2019-01-10,49.7191
AED,2019-01-09,49.6761
AED,2019-01-08,49.6868
AED,2019-01-07,49.7741
AED,2019-01-04,49.7879
AED,2019-01-03,49.7820
AED,2019-01-02,49.6975
AED,2019-01-01,49.7969
AED,2018-12-31,49.7529
AED,2018-12-28,49.6245
AED,2018-12-27,49.4727
AED,2018-12-26,49.4050
AED,2018-12-24,49.3376
AED,2018-12-21,49.2215
AED,2018-12-20,49.1132
AED,2018-12-19,49.0128
AED,2018-12-18,48.9625
AED,2018-12-17,48.9685
AED,2018-12-14,48.9108
AED,2018-12-13,48.8591
AED,2018-12-12,48.7736
AED,2018-12-11,48.7043
AED,2018-12-10,48.6824
AED,2018-12-07,48.7634
AED,2018-12-06,48.7615
AED,2018-12-05,48.7121
AED,2018-12-04,48.6839
AED,2018-12-03,48.8999
AED,2018-11-30,48.9150
AED,2018-11-29,49.0172
AED,2018-11-28,49.1109
AED,2018-11-27,49.0346
AED,2018-11-26,48.8581
AED,2018-11-23,48.5683
AED,2018-11-21,48.2333
AED,2018-11-19,48.0777
AED,2018-11-16,48.0464
AED,2018-11-15,47.9779
AED,2018-11-14,47.9296
AED,2018-11-13,47.8048
AED,2018-11-12,47.7142
AED,2018-11-09,47.6805
AED,2018-11-08,47.5936
AED,2018-11-07,47.5155
AED,2018-11-05,47.4639
AED,2018-11-02,47.5052
AED,2018-11-01,47.7399
AED,2018-10-31,47.4732
AED,2018-10-30,47.3631
AED,2018-10-29,47.0887
AED,2018-10-26,47.0516
AED,2018-10-25,47.0256
AED,2018-10-23,46.8705
AED,2018-10-22,46.7362
AED,2018-10-19,46.6185
AED,2018-10-18,46.5358
AED,2018-10-17,46.5330
AED,2018-10-16,46.3784
AED,2018-10-15,46.5289
AED,2018-10-12,46.6481
AED,2018-10-11,46.6366
AED,2018-10-10,46.5393
AED,2018-10-09,46.4685
AED,2018-10-08,46.3606
AED,2018-10-05,46.2838
AED,2018-10-04,46.1718
AED,2018-10-03,46.0756
AED,2018-10-02,46.0631
AED,2018-10-01,46.0848
AED,2018-09-28,46.0744
AED,2018-09-27,45.9738
AED,2018-09-26,45.9559
AED,2018-09-25,45.9121
AED,2018-09-21,45.7459
AED,2018-09-20,45.3198
AED,2018-09-19,45.0928
AED,2018-09-18,44.7589
AED,2018-09-17,44.4110
AED,2018-09-14,44.3230
AED,2018-09-13,44.2403
AED,2018-09-12,44.1815
AED,2018-09-11,44.2022
AED,2018-09-10,44.0414
AED,2018-09-07,44.0986
AED,2018-09-06,44.1154
AED,2018-09-05,44.0677
AED,2018-09-04,43.9863
AED,2018-09-03,43.9652
AED,2018-08-31,43.9604
AED,2018-08-30,43.9292
AED,2018-08-29,43.9037
AED,2018-08-28,43.8565
AED,2018-08-27,43.7970
AED,2018-08-24,43.7771
AED,2018-08-23,43.7272
AED,2018-08-21,43.7216
AED,2018-08-20,43.6862
AED,2018-08-17,43.6790
AED,2018-08-16,43.6075
AED,2018-08-15,43.5892
AED,2018-08-14,43.5851
AED,2018-08-13,43.5710
AED,2018-08-10,43.5695
AED,2018-08-09,43.5251
AED,2018-08-08,43.5056
AED,2018-08-07,43.5210
AED,2018-08-06,43.5079
AED,2018-08-03,43.4675
AED,2018-08-02,43.4465
AED,2018-08-01,43.4910
AED,2018-07-31,43.4800
AED,2018-07-30,43.4537
AED,2018-07-26,43.4350
AED,2018-07-25,43.4176
AED,2018-07-24,43.4288
AED,2018-07-23,43.5678
AED,2018-07-20,43.5558
AED,2018-07-19,43.5621
AED,2018-07-18,43.5308
AED,2018-07-17,43.5103
AED,2018-07-16,43.4133
AED,2018-07-13,43.3884
AED,2018-07-12,43.3865
AED,2018-07-11,43.3764
AED,2018-07-10,43.3506
AED,2018-07-09,43.3084
AED,2018-07-06,43.2355
AED,2018-07-05,43.1744
AED,2018-07-04,43.1334
AED,2018-07-03,43.1356
AED,2018-07-02,43.1138
AED,2018-06-29,43.0848
AED,2018-06-28,43.1966
AED,2018-06-26,43.1898
AED,2018-06-25,43.2847
AED,2018-06-22,43.4533
AED,2018-06-21,43.5681
AED,2018-06-20,43.5305
AED,2018-06-19,43.5114
AED,2018-06-18,43.5269
AED,2018-06-14,43.4505
AED,2018-06-13,43.4664
AED,2018-06-12,43.3180
AED,2018-06-11,43.2667
AED,2018-06-08,43.2414
AED,2018-06-07,43.1880
AED,2018-06-06,43.1702
AED,2018-06-05,43.1544
AED,2018-06-04,43.1756
AED,2018-06-01,43.0490
AED,2018-05-31,43.0394
AED,2018-05-30,43.0145
AED,2018-05-28,43.0266
AED,2018-05-25,43.0301
AED,2018-05-24,43.0062
AED,2018-05-23,42.9861
AED,2018-05-22,42.9706
AED,2018-05-21,42.9636
AED,2018-05-18,43.0329
AED,2018-05-17,43.1531
AED,2018-05-16,43.0270
AED,2018-05-15,42.9941
AED,2018-05-14,42.9828
AED,2018-05-11,42.9819
AED,2018-05-10,42.9581
AED,2018-05-09,42.8862
AED,2018-05-08,42.9403
AED,2018-05-04,42.9693
AED,2018-05-03,42.9527
AED,2018-05-02,42.9507
AED,2018-05-01,42.8716
AED,2018-04-27,42.9184
AED,2018-04-26,42.8686
AED,2018-04-25,42.7801
AED,2018-04-24,42.6813
AED,2018-04-23,42.5646
AED,2018-04-20,42.5402
AED,2018-04-19,42.5858
AED,2018-04-18,42.5610
AED,2018-04-17,42.4510
AED,2018-04-16,42.4040
AED,2018-04-12,42.3919
AED,2018-04-11,42.3533
AED,2018-04-10,42.3388
AED,2018-04-09,42.3460
AED,2018-04-06,42.3412
AED,2018-04-05,42.4836
AED,2018-04-04,42.3318
AED,2018-04-03,42.2886
AED,2018-04-02,42.4266
AED,2018-03-29,42.4658
AED,2018-03-28,42.4881
AED,2018-03-27,42.5053
AED,2018-03-26,42.5098
AED,2018-03-23,42.4879
AED,2018-03-22,42.4568
AED,2018-03-21,42.5145
AED,2018-03-20,42.5127
AED,2018-03-19,42.4952
AED,2018-03-16,42.4652
AED,2018-03-15,42.4224
AED,2018-03-14,42.4064
AED,2018-03-13,42.3639
AED,2018-03-12,42.3311
AED,2018-03-09,42.3478
AED,2018-03-08,42.2718
AED,2018-03-07,42.2241
AED,2018-03-06,42.2392
AED,2018-03-05,42.2610
AED,2018-03-02,42.1933
AED,2018-02-28,42.1661
AED,2018-02-27,42.2007
AED,2018-02-26,42.2666
AED,2018-02-23,42.2607
AED,2018-02-22,42.3061
AED,2018-02-21,42.3024
AED,2018-02-20,42.2782
AED,2018-02-19,42.2220
AED,2018-02-16,42.2874
AED,2018-02-15,42.3608
AED,2018-02-14,42.1275
AED,2018-02-12,42.0102
AED,2018-02-09,42.0598
AED,2018-02-08,42.0883
AED,2018-02-07,42.0769
AED,2018-02-06,41.9972
AED,2018-02-02,41.9690
AED,2018-02-01,41.9120
AED,2018-01-30,41.8668
AED,2018-01-29,41.8560
AED,2018-01-26,41.8576
AED,2018-01-25,41.9104
AED,2018-01-24,41.9452
AED,2018-01-23,41.9307
AED,2018-01-22,41.9120
AED,2018-01-19,41.8961
AED,2018-01-18,41.8898
AED,2018-01-17,41.9073
AED,2018-01-16,41.9019
AED,2018-01-12,41.8668
AED,2018-01-11,41.8628
AED,2018-01-10,41.8775
AED,2018-01-09,41.8734
AED,2018-01-08,41.8057
AED,2018-01-05,41.8313
AED,2018-01-04,41.8649
AED,2018-01-03,41.8255
AED,2018-01-02,41.7826
AED,2017-12-29,41.6147
AED,2017-12-28,41.5525
AED,2017-12-27,41.6004
AED,2017-12-26,41.6458
AED,2017-12-22,41.6492
AED,2017-12-21,41.6749
AED,2017-12-20,41.7003
AED,2017-12-19,41.7004
AED,2017-12-18,41.7190
AED,2017-12-15,41.7484
AED,2017-12-14,41.6946
AED,2017-12-13,41.6602
AED,2017-12-12,41.6698
AED,2017-12-11,41.7010
AED,2017-12-08,41.7543
AED,2017-12-07,41.7461
AED,2017-12-06,41.7601
AED,2017-12-05,41.8217
AED,2017-12-04,41.8421
AED,2017-11-30,41.8648
AED,2017-11-29,41.8578
AED,2017-11-28,41.8240
AED,2017-11-27,41.8621
AED,2017-11-24,41.8384
AED,2017-11-23,41.8677
AED,2017-11-22,41.8800
AED,2017-11-21,41.8621
